report_id,indicator_id,indicator_name,dimension,indicator_type,status,value,unit,qualitative_text,evidence_quote,page_no,block_id,block_type,llm_confidence,llm_reason,source_candidate_count,elapsed_seconds,postprocess_repaired,quantitative_incomplete,repair_method,repair_reason,raw_response
600322_津投城开_2025_ESG报告,e_ammonia_nitrogen,氨氮排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.000,false,false,none,,
600322_津投城开_2025_ESG报告,e_waste_total,废弃物产生量,E,quantitative,missing,,,,,,,,0.0000,,5,0.637,false,false,none,,
600322_津投城开_2025_ESG报告,e_hazardous_waste,危险废弃物产生量,E,quantitative,missing,,,,,,,,0.0000,,3,0.590,false,false,none,,
600322_津投城开_2025_ESG报告,e_nonhazardous_waste,一般废弃物产生量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,e_waste_recycling,废弃物回收利用量,E,quantitative,missing,,,,,,,,0.0000,,3,0.543,false,false,none,,
600322_津投城开_2025_ESG报告,e_air_pollutants,大气污染物排放,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,e_nox,氮氧化物排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,e_voc,挥发性有机物排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,e_particulate,颗粒物排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,e_environmental_penalty,环境处罚,E,boolean,missing,,,,,,,,0.0000,,0,0.000,false,false,none,,
600322_津投城开_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,missing,,,,,,,,0.0000,,2,0.621,false,false,none,,
600322_津投城开_2025_ESG报告,e_green_product,绿色产品与服务,E,qualitative,found,,,公司坚持优选环保供应商和绿色产品原则，推动绿色建材与环保材料在项目中规模化应用，促进采购决策向质量、性能与环境友好并重转变。,公司坚持“优选环保供应商、优选绿色产品”的原则，确保所选供应商环境管理体系健全、产品符合国家环保标准和质量要求，推动绿色建材与环保材料在项目中的规模化应用。,13,600322_津投城开_2025_ESG报告:p13:b5,paragraph,0.0000,直接引用证据,2,0.867,false,false,none,,
600322_津投城开_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司持续推进绿色办公实践，包括节能用电、节约用纸、垃圾分类及无纸化办公等举措。,公司在日常办公中持续推进绿色办公实践，将节能用电、节约用纸与垃圾分类纳入日常管理要求，倡导形成低碳、节约的工作方式。,17,600322_津投城开_2025_ESG报告:p17:b3,paragraph,0.0000,明确提及绿色办公实践,5,0.967,false,false,none,,
600322_津投城开_2025_ESG报告,s_employee_total,员工总数,S,quantitative,found,940,人次,,本年度累计培训940人次，应培训员工总数290人，全员覆盖率 100%。,26,600322_津投城开_2025_ESG报告:p26:b2,paragraph,0.0000,明确数值940人次,1,0.773,false,false,none,,
600322_津投城开_2025_ESG报告,s_employee_gender,女性员工人数或占比,S,quantitative,found,43.52,%,,女性员工占比 | 43.52%,25,600322_津投城开_2025_ESG报告:p25:b9,chart,0.0000,明确数值匹配,1,0.715,false,false,none,,
600322_津投城开_2025_ESG报告,s_compensation_benefits,薪酬福利,S,qualitative,found,,,公司完善薪酬福利与关怀机制，构建多层次补充福利体系，涵盖带薪休假、防暑降温补贴、采暖补贴、困难员工慰问等，提升员工获得感、幸福感与归属感。,公司严格按规定为员工缴纳五险一金，依法保障员工休息休假等合法权益，并在法定福利基础上构建多层次补充福利体系，涵盖带薪休假、防暑降温补贴、采暖补贴、困难员工慰问、退休人员慰问、节日生日/婚丧慰问等，持续提升员工获得感、幸福感与归属感。,25,600322_津投城开_2025_ESG报告:p25:b15,paragraph,0.9500,明确提及薪酬福利体系,3,0.996,false,false,none,,
600322_津投城开_2025_ESG报告,s_employee_rights,员工权益保障,S,qualitative,missing,,,,,,,,0.0000,,1,0.564,false,false,none,,
600322_津投城开_2025_ESG报告,s_diversity_equal_opportunity,多元化与平等机会,S,qualitative,found,,,公司倡导多元化与公平竞争，对不同民族、国籍、性别、年龄、宗教信仰等员工一视同仁，坚决反对任何形式就业歧视。,公司依法与员工建立劳动关系，规范劳动合同签订、履行与管理流程，明确岗位职责与权责边界，保障劳动关系合法、清晰稳定：同时严格禁止使用童工和非法劳工坚决杜绝强迫劳动、骚扰虐待等行为倡导多元化与公平竞争，对不同民族、国籍、性别、年龄、宗教信仰等员工一视同仁，坚决反对任何形式就业歧视。,24,600322_津投城开_2025_ESG报告:p24:b20,paragraph,0.0000,明确提及多元化与公平竞争,3,1.022,false,false,none,,
600322_津投城开_2025_ESG报告,s_occupational_health,职业健康,S,qualitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,s_safety,安全生产,S,qualitative,found,,,公司构建以党组织为核心的安全生产管理体系，建立全员安全责任制，明确一岗双责，未发生重大安全事故。,党支部书记围绕作风建设引入安全生产、物业矛盾调解等主题，通过讲授党课等形式，强化党组织在安全管理中的主导作用，构建以党组织为核心的安全生产管理体系。津投城开坚持“安全第一、预防为主”，依据《中华人民共和国安全生产法》等法规建立“全员安全责任制”体系涵盖安全生产组织架构、安全施工规范教育培训、隐患排查、应急管理等核心制度，明确从主要负责人到岗位员工的“一岗双责”。报告期内，公司未发生重大安全事故。,25,600322_津投城开_2025_ESG报告:p25:b21,paragraph,0.0000,直接引用核心内容,5,1.095,false,false,none,,
600322_津投城开_2025_ESG报告,s_work_injury,工伤事故,S,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,s_product_quality,产品质量管理,S,qualitative,found,,,津投城开将产品品质与客户责任作为重要支点，通过制度固化、过程管控与持续改进，贯穿项目全生命周期，确保安全可靠、体验稳定的产品与服务。,津投城开将产品品质与客户责任作为回应民生需求、夯实企业信誉的重要支点，围绕城市开发建设主业，持续把质量控制、交付管理与服务体验贯穿项目全生命周期，通过制度固化、过程管控与持续改进，为客户提供安全可靠、体验稳定的产品与服务,23,600322_津投城开_2025_ESG报告:p23:b13,paragraph,0.0000,明确提及质量管理,3,0.992,false,false,none,,
600322_津投城开_2025_ESG报告,s_customer_satisfaction,客户满意度,S,quantitative,missing,,,,,,,,0.0000,,1,0.573,false,false,none,,
600322_津投城开_2025_ESG报告,s_customer_complaints,客户投诉,S,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,s_data_security,数据安全与隐私保护,S,boolean,found,true,,公司构建全流程管控体系，明确数据收集、存储、使用销毁的合规标准，划定客户隐私保护红线，技术层面搭建多层级防护系统，定期开展安全漏洞扫描与风险评估。,针对信息安全与客户隐私保护、津投城开构建全流程管控体系。制度层面明确数据收集、存储、使用销毁的合规标准，划定客户隐私保护红线、严禁超范围采集与违规披露信息。技术层面搭建多层级防护系统，定期开展安全漏洞扫描与风险评估，防范数据泄露、篡改等风险。,34,600322_津投城开_2025_ESG报告:p34:b16,paragraph,0.0000,明确披露数据安全机制,5,1.100,false,false,none,,
600322_津投城开_2025_ESG报告,s_research_development,研发投入,S,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,s_patents,专利数量,S,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,s_supplier,供应商管理,S,boolean,found,true,,津投城开高度重视供应链管理，坚持依法合规、公开透明、风险可控原则，完善招采管理、供应商管理与履约监督机制。,津投城开高度重视供应链管理在保障工程品质、控制经营风险与履行社会责任中的基础作用，坚持依法合规、公开透明、风险可控的原则，持续完善招采管理、供应商管理与履约监督机制，推动与合作伙伴形成规范协作、互信共赢的合作生态。,24,600322_津投城开_2025_ESG报告:p24:b3,paragraph,0.0000,明确披露供应商管理机制,5,1.043,false,false,none,,
600322_津投城开_2025_ESG报告,s_community_investment,公益慈善投入,S,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,s_volunteer_hours,志愿服务时长,S,quantitative,missing,,,,,,,,0.0000,,1,0.552,false,false,none,,
600322_津投城开_2025_ESG报告,s_rural_revitalization,乡村振兴,S,qualitative,missing,,,,,,,,0.0000,,2,0.627,false,false,none,,
600322_津投城开_2025_ESG报告,s_human_rights,人权与劳工准则,S,boolean,found,true,,公司依法规范劳动关系，禁止童工、强迫劳动及就业歧视，倡导多元化与公平竞争。,公司依法与员工建立劳动关系，规范劳动合同签订、履行与管理流程，明确岗位职责与权责边界，保障劳动关系合法、清晰稳定：同时严格禁止使用童工和非法劳工坚决杜绝强迫劳动、骚扰虐待等行为倡导多元化与公平竞争，对不同民族、国籍、性别、年龄、宗教信仰等员工一视同仁，坚决反对任何形式就业歧视。,24,600322_津投城开_2025_ESG报告:p24:b20,paragraph,0.0000,明确披露禁止童工、强迫劳动及就业歧视,1,0.994,false,false,none,,
600322_津投城开_2025_ESG报告,g_board_size,董事会人数,G,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,g_independent_director_ratio,独立董事占比,G,quantitative,missing,,,,,,,,0.0000,,2,0.552,false,false,none,,
600322_津投城开_2025_ESG报告,g_board_diversity,董事会多元化,G,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,g_board_meetings,董事会会议次数,G,quantitative,missing,,,,,,,,0.0000,,2,0.556,false,false,none,,
600322_津投城开_2025_ESG报告,g_shareholder_meetings,股东大会次数,G,quantitative,missing,,,,,,,,0.0000,,5,0.598,false,false,none,,
600322_津投城开_2025_ESG报告,g_esg_governance,ESG 治理架构,G,boolean,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,g_esg_strategy,ESG 战略目标,G,qualitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
600322_津投城开_2025_ESG报告,g_stakeholder_communication,利益相关方沟通,G,qualitative,found,,,公司通过多种渠道与利益相关方进行沟通，包括股东会、定期报告、投资者说明会、业主评价、员工建议征集、社区公益活动等，确保信息透明和双向互动。,股东及投资者 | 1. 股东会;2. 定期报告与临时公告;3. 投资者说明会;4. 投资者热线与邮箱;5. 互动平台沟通。 业主与客户 | 1. 业主评价与管理;2. 日常沟通。 供应商与分包商 | 1. 招投标;2. 商业谈判;3. 业务函电往来;4. 不定期沟通。 员工 | 1. 党支部;2. 征求合理化建议;3. 日常工作沟通。 工会组织 | 1. 职工代表大会;2. 公司重大决策参与权;3. 工会代表与联络人定期沟通。 社区 | 1. 文明建设;2. 参与社区公益活动。 对公司感兴趣的个人、团体和媒体 | 1. 依法披露信息;2. 新闻报道与宣传。,36,600322_津投城开_2025_ESG报告:p36:b0,table,0.0000,明确列出沟通机制,5,1.553,false,false,none,,
600322_津投城开_2025_ESG报告,g_anti_corruption,反腐败机制,G,boolean,found,true,,公司通过警示教育大会、廉洁培训、内控机制建设等多维度举措构建反腐败机制，强化全员廉洁意识。,津投城开坚守商业诚信底线，将其纳入公司治理核心范畴，构建全方位廉洁经营体系。严格防控反商业贿赂及反贪污风险，健全内控机制，规范业务往来流程，杜绝利益输送行为。,33,600322_津投城开_2025_ESG报告:p33:b1,paragraph,0.0000,明确披露反腐败机制,5,0.993,false,false,none,,
600322_津投城开_2025_ESG报告,g_anti_corruption_training,反腐败培训,G,quantitative,missing,,,,,,,,0.0000,,4,0.565,false,false,none,,
600322_津投城开_2025_ESG报告,g_compliance_management,合规管理,G,boolean,found,true,,公司建立合规管理机制，贯穿招采、合同与履约全过程，防范商业贿赂与不正当交易。,公司将合规与廉洁要求贯穿招采、合同与履约管理全过程，聚焦供应商选择、合同签订、变更管理与结算支付等关键风险点，通过制度约束、流程管控与岗位责任落实，防范商业贿赂与不正当交易。,24,600322_津投城开_2025_ESG报告:p24:b8,paragraph,0.0000,明确披露合规机制,5,0.975,false,false,none,,
